epoch, batch, loss, loss_f, loss_e, f_mae, f_rmse, e_mae, e_rmse
    2,   107,          0.24397,          0.24375,       0.00022527,           10.998,           15.429,           7.6042,           9.8519
    2,   108,          0.37767,          0.37736,       0.00031214,           13.139,           19.198,           9.3182,           11.589
    2,   109,          0.29463,          0.29448,       0.00014921,           11.196,           16.959,           6.1952,           8.0108
    2,   110,          0.31704,          0.31687,       0.00016667,           12.081,           17.592,           6.4834,           8.4729
    2,   111,          0.29832,          0.29813,       0.00019013,           11.406,           17.064,           7.3317,           9.0483
    2,   112,          0.22243,          0.22229,       0.00014146,           10.676,           14.735,           6.3121,           7.8016
    2,   113,          0.27864,           0.2785,       0.00014758,           11.748,           16.493,           6.4472,           7.9782
    2,   114,          0.31047,           0.3101,        0.0003687,           11.933,           17.403,           9.6623,           12.604
    2,   115,          0.22419,          0.22396,       0.00023141,           10.835,            14.79,           8.0698,           9.9857
    2,   116,          0.25988,          0.25954,       0.00034271,           10.895,           15.921,           9.2782,           12.149
    2,   117,          0.35094,           0.3507,       0.00023932,           13.148,           18.508,           8.1582,           10.151
    2,   118,          0.32476,          0.32448,       0.00028061,           12.315,           17.802,           8.4486,           10.995
    2,   119,          0.30238,          0.30213,       0.00025486,           11.822,           17.178,           8.1388,           10.479
    2,   120,          0.34655,          0.34625,       0.00030848,           12.615,            18.39,           9.0415,           11.526
    2,   121,          0.23336,          0.23313,       0.00022437,           10.975,            15.09,           7.6317,           9.8333
    2,   122,          0.31301,          0.31275,        0.0002526,           12.053,           17.478,           8.0619,           10.428
    2,   123,           0.3393,          0.33907,       0.00022386,           12.325,           18.198,           7.4158,           9.8202
    2,   124,          0.29737,           0.2972,        0.0001629,           11.918,           17.038,           6.0654,           8.3748
    2,   125,          0.25919,          0.25889,       0.00029802,           11.454,           15.902,           9.0475,           11.335
    2,   126,          0.26968,          0.26954,       0.00014823,           11.012,           16.225,           6.2197,           7.9878
    2,   127,          0.32749,          0.32724,       0.00024994,           11.808,           17.878,           7.8716,           10.375
    2,   128,          0.26868,          0.26821,       0.00047134,           11.113,           16.185,           11.487,           14.244
    2,   129,          0.30375,           0.3033,       0.00044181,           12.084,           17.212,           11.225,           13.795
    2,   130,          0.29226,          0.29183,       0.00043752,           11.541,           16.883,           11.517,           13.721
    2,   131,           0.2613,          0.26107,        0.0002353,           11.073,           15.968,           8.1193,           10.059
    2,   132,          0.23652,          0.23623,       0.00029188,           10.957,            15.19,           8.8813,           11.204
    2,   133,          0.31163,           0.3114,        0.0002321,           11.984,            17.44,            7.656,           9.9942
    2,   134,          0.20422,          0.20397,       0.00025318,           10.077,           14.115,           8.2099,           10.437
